user_id,city,zone,segment,is_veg,avg_order_value,orders_per_month,preferred_cuisine,registration_date,is_cold_start
U01345,Chennai,T Nagar,mid_range,True,258.7,3,North Indian,2022-03-05,True
U01346,Bangalore,Koramangala,premium,False,795.07,5,Italian,2024-12-29,False
U01347,Delhi,Connaught Place,budget,False,127.39,3,Desserts,2024-04-03,True
U01348,Delhi,Connaught Place,budget,True,119.33,3,Italian,2024-08-03,False
U01349,Kolkata,Ballygunge,mid_range,True,282.37,4,Continental,2023-12-15,True
U01350,Mumbai,Andheri,budget,False,136.62,1,Beverages,2024-07-26,False
U01351,Pune,Wakad,budget,False,119.98,3,Beverages,2022-05-04,False
U01352,Bangalore,Indiranagar,mid_range,True,225.79,4,Biryani,2023-01-16,False
U01353,Bangalore,Jayanagar,occasional,True,202.68,1,North Indian,2024-08-17,False
U01354,Hyderabad,Jubilee Hills,mid_range,False,335.98,5,Continental,2022-08-09,False
U01355,Bangalore,Jayanagar,budget,False,126.3,3,South Indian,2022-03-27,True
U01356,Pune,Hinjewadi,budget,True,86.9,1,Fast Food,2024-05-12,True
U01357,Pune,Hinjewadi,premium,True,754.45,10,Street Food,2024-07-03,False
U01358,Bangalore,Whitefield,mid_range,False,321.41,5,Biryani,2022-06-28,False
U01359,Delhi,Connaught Place,occasional,False,136.08,1,Street Food,2024-07-24,False
U01360,Bangalore,HSR Layout,premium,True,515.37,6,Beverages,2024-01-23,False
U01361,Pune,Wakad,premium,False,786.13,4,Chinese,2023-07-24,False
U01362,Mumbai,Powai,budget,False,137.93,2,Fast Food,2024-06-28,True
U01363,Hyderabad,Jubilee Hills,premium,False,698.03,4,Fast Food,2023-04-05,False
U01364,Hyderabad,Gachibowli,budget,False,103.62,1,Street Food,2022-08-01,False
U01365,Chennai,OMR,frequent,True,488.46,17,Chinese,2022-11-08,False
U01366,Mumbai,Dadar,mid_range,False,241.93,4,Desserts,2023-07-08,False
U01367,Hyderabad,Gachibowli,mid_range,False,336.69,4,Italian,2023-08-05,False
U01368,Pune,Koregaon Park,budget,False,91.27,2,Biryani,2024-06-01,False
U01369,Mumbai,Thane,budget,True,146.06,1,Continental,2024-05-16,False
U01370,Delhi,Dwarka,premium,False,519.06,11,Fast Food,2023-09-29,False
U01371,Kolkata,Salt Lake,budget,False,91.98,1,Street Food,2024-05-04,False
U01372,Mumbai,Bandra,mid_range,True,264.04,7,Italian,2022-07-29,False
U01373,Pune,Baner,budget,False,113.4,3,Beverages,2022-02-24,False
U01374,Bangalore,Indiranagar,premium,True,739.59,4,Continental,2024-08-14,False
U01375,Delhi,Connaught Place,occasional,False,298.71,1,Street Food,2022-03-24,True
U01376,Pune,Wakad,premium,False,543.7,8,Biryani,2022-09-28,False
U01377,Bangalore,Jayanagar,premium,False,552.15,4,South Indian,2024-02-01,True
U01378,Bangalore,Whitefield,budget,True,80.1,2,Fast Food,2023-03-25,False
U01379,Delhi,Connaught Place,budget,True,138.58,2,Beverages,2024-08-17,False
U01380,Bangalore,Whitefield,premium,True,899.6,6,Biryani,2022-11-23,False
U01381,Mumbai,Thane,mid_range,False,206.09,3,North Indian,2022-01-13,True
U01382,Delhi,Lajpat Nagar,mid_range,False,182.81,4,Beverages,2022-11-26,False
U01383,Kolkata,Ballygunge,budget,False,135.5,3,Continental,2023-09-25,False
U01384,Delhi,Dwarka,budget,False,148.26,1,North Indian,2023-02-16,False
U01385,Hyderabad,Madhapur,budget,True,141.69,1,Beverages,2023-08-09,False
U01386,Delhi,Dwarka,occasional,False,140.31,1,Street Food,2024-08-17,False
U01387,Chennai,OMR,budget,True,124.53,1,South Indian,2024-09-26,False
U01388,Mumbai,Andheri,mid_range,False,235.97,4,Italian,2022-10-19,False
U01389,Kolkata,Howrah,budget,False,131.58,2,South Indian,2023-05-22,True
U01390,Bangalore,Whitefield,premium,True,894.64,4,South Indian,2023-08-25,False
U01391,Delhi,Connaught Place,mid_range,True,221.0,5,Street Food,2024-11-05,True
U01392,Mumbai,Bandra,occasional,True,210.56,1,Chinese,2024-12-29,False
U01393,Mumbai,Dadar,occasional,False,251.26,1,Beverages,2022-09-15,True
U01394,Bangalore,Whitefield,mid_range,False,337.74,7,Italian,2024-03-07,False
U01395,Delhi,Saket,occasional,False,273.1,1,Desserts,2023-02-18,False
U01396,Chennai,Velachery,frequent,True,447.77,11,Street Food,2022-01-09,False
U01397,Bangalore,Koramangala,occasional,False,191.73,1,Chinese,2022-01-11,False
U01398,Delhi,Lajpat Nagar,occasional,False,204.13,1,Street Food,2023-05-20,True
U01399,Hyderabad,Banjara Hills,budget,True,147.31,1,Chinese,2023-06-19,False
U01400,Hyderabad,Madhapur,mid_range,False,169.61,5,South Indian,2022-01-25,False
U01401,Mumbai,Powai,budget,True,84.0,1,Fast Food,2024-01-23,False
U01402,Mumbai,Andheri,budget,False,95.36,2,Fast Food,2022-11-18,False
U01403,Mumbai,Bandra,frequent,False,329.98,17,North Indian,2023-09-06,False
U01404,Chennai,T Nagar,mid_range,True,297.89,5,Desserts,2022-11-26,False
U01405,Hyderabad,Jubilee Hills,premium,False,566.85,6,Italian,2022-07-03,False
U01406,Bangalore,Jayanagar,occasional,True,259.32,1,Chinese,2023-03-22,False
U01407,Pune,Kothrud,occasional,True,122.31,1,Beverages,2022-09-12,False
U01408,Chennai,Adyar,frequent,True,343.14,9,South Indian,2023-08-09,False
U01409,Bangalore,HSR Layout,budget,True,96.49,3,Continental,2022-08-06,False
U01410,Pune,Baner,budget,False,140.17,3,Beverages,2023-07-11,True
U01411,Mumbai,Dadar,mid_range,True,246.45,5,Beverages,2022-06-22,False
U01412,Mumbai,Bandra,budget,False,148.27,3,Chinese,2024-01-05,False
U01413,Delhi,Saket,budget,True,95.07,3,Italian,2024-04-05,False
U01414,Mumbai,Dadar,mid_range,True,189.45,4,South Indian,2022-05-01,False
U01415,Bangalore,Whitefield,premium,True,738.05,7,South Indian,2023-05-28,False
U01416,Kolkata,Howrah,mid_range,True,336.31,3,Italian,2022-03-19,False
U01417,Mumbai,Thane,mid_range,False,252.31,7,Fast Food,2023-10-18,False
U01418,Mumbai,Andheri,premium,False,852.06,5,Biryani,2022-10-17,False
U01419,Bangalore,Koramangala,budget,False,105.66,2,North Indian,2023-08-01,False
U01420,Kolkata,Salt Lake,budget,False,91.16,3,Street Food,2023-07-21,False
U01421,Delhi,Lajpat Nagar,premium,False,857.37,5,North Indian,2024-10-09,True
U01422,Bangalore,Jayanagar,mid_range,True,174.23,3,Fast Food,2023-08-25,False
U01423,Mumbai,Andheri,premium,False,854.72,5,Chinese,2023-10-01,False
U01424,Mumbai,Andheri,budget,False,109.14,2,Chinese,2023-03-16,False
U01425,Kolkata,New Town,occasional,False,227.82,1,Desserts,2024-11-05,False
U01426,Kolkata,Ballygunge,mid_range,False,195.35,7,North Indian,2024-05-01,False
U01427,Mumbai,Powai,mid_range,True,331.68,6,North Indian,2022-11-09,False
U01428,Kolkata,Ballygunge,mid_range,False,153.88,4,Street Food,2024-07-13,False
U01429,Hyderabad,Madhapur,occasional,True,233.03,1,Chinese,2023-04-19,False
U01430,Pune,Baner,mid_range,False,331.92,6,Beverages,2024-06-26,False
U01431,Bangalore,HSR Layout,mid_range,True,164.38,7,North Indian,2024-06-20,False
U01432,Bangalore,Whitefield,frequent,False,487.33,8,Street Food,2022-07-26,False
U01433,Bangalore,Indiranagar,premium,False,666.18,6,Italian,2024-02-07,False
U01434,Hyderabad,Madhapur,mid_range,False,228.57,3,Continental,2022-11-15,False
U01435,Mumbai,Andheri,premium,False,689.04,11,Italian,2022-11-22,False
U01436,Mumbai,Dadar,mid_range,False,250.61,3,Street Food,2022-11-21,False
U01437,Delhi,Rohini,budget,False,123.4,2,Beverages,2024-03-05,False
U01438,Hyderabad,Jubilee Hills,mid_range,False,321.19,5,Desserts,2022-09-09,False
U01439,Mumbai,Dadar,frequent,False,257.85,10,Chinese,2022-01-01,False
U01440,Hyderabad,Madhapur,frequent,False,430.63,11,Desserts,2024-02-23,False
U01441,Kolkata,Ballygunge,mid_range,True,303.45,4,Desserts,2022-07-07,False
U01442,Mumbai,Thane,mid_range,False,214.34,5,Street Food,2022-04-25,False
U01443,Hyderabad,Gachibowli,budget,True,146.02,3,Chinese,2022-09-18,False
U01444,Bangalore,Koramangala,frequent,True,262.06,12,South Indian,2023-02-20,True
U01445,Pune,Kothrud,frequent,False,244.82,14,Continental,2023-06-06,False
U01446,Mumbai,Powai,mid_range,False,242.12,7,North Indian,2022-02-18,False
U01447,Hyderabad,Madhapur,occasional,False,287.4,1,Desserts,2024-11-28,False
U01448,Pune,Koregaon Park,premium,False,645.87,11,Italian,2024-02-24,False
U01449,Kolkata,Park Street,mid_range,True,311.34,3,South Indian,2022-12-20,False
U01450,Hyderabad,Banjara Hills,budget,False,102.4,2,South Indian,2022-12-15,True
U01451,Bangalore,Whitefield,mid_range,True,195.94,3,Beverages,2023-05-07,False
U01452,Hyderabad,Banjara Hills,premium,False,418.89,9,Desserts,2023-11-17,False
U01453,Pune,Kothrud,premium,True,531.26,4,Desserts,2022-06-10,False
U01454,Bangalore,Whitefield,mid_range,True,196.2,7,Biryani,2022-07-26,False
U01455,Mumbai,Dadar,frequent,False,455.45,13,Street Food,2024-07-30,False
U01456,Kolkata,New Town,budget,True,109.12,3,Beverages,2022-10-08,False
U01457,Hyderabad,Jubilee Hills,mid_range,False,190.11,4,South Indian,2023-02-21,True
U01458,Hyderabad,Jubilee Hills,premium,True,545.93,5,South Indian,2024-08-12,False
U01459,Mumbai,Powai,premium,False,589.68,11,Biryani,2023-12-28,False
U01460,Hyderabad,Hitech City,mid_range,False,273.07,5,North Indian,2023-01-10,False
U01461,Delhi,Lajpat Nagar,budget,True,145.41,1,Fast Food,2024-01-19,False
U01462,Hyderabad,Banjara Hills,budget,True,94.72,2,Italian,2022-01-22,False
U01463,Mumbai,Powai,mid_range,False,273.11,3,Fast Food,2024-03-16,False
U01464,Hyderabad,Madhapur,mid_range,True,230.61,6,Desserts,2023-06-18,False
U01465,Kolkata,Salt Lake,budget,False,128.86,2,Chinese,2024-06-09,False
U01466,Mumbai,Thane,premium,True,560.28,4,Beverages,2024-11-11,False
U01467,Kolkata,Howrah,mid_range,True,235.42,3,Desserts,2024-10-10,False
U01468,Delhi,Saket,premium,False,873.81,7,North Indian,2024-09-22,False
U01469,Pune,Koregaon Park,occasional,True,177.11,1,Fast Food,2023-07-15,True
U01470,Chennai,Adyar,budget,False,114.86,1,Desserts,2023-01-30,False
U01471,Bangalore,Koramangala,budget,True,136.84,3,Italian,2023-05-25,True
U01472,Chennai,Adyar,premium,True,736.5,4,South Indian,2024-01-26,False
U01473,Pune,Koregaon Park,mid_range,False,263.26,6,Street Food,2024-08-25,False
U01474,Delhi,Rohini,premium,False,468.25,5,Continental,2022-08-15,False
U01475,Delhi,Connaught Place,occasional,False,278.85,1,Desserts,2024-10-02,False
U01476,Hyderabad,Gachibowli,occasional,True,255.49,1,North Indian,2024-06-11,False
U01477,Chennai,OMR,frequent,False,334.03,8,Beverages,2024-12-07,False
U01478,Chennai,Adyar,mid_range,False,313.88,4,Chinese,2024-08-21,False
U01479,Chennai,OMR,mid_range,True,258.15,6,Italian,2022-11-03,True
U01480,Bangalore,HSR Layout,mid_range,False,290.53,7,Biryani,2022-04-27,False
U01481,Chennai,Adyar,budget,False,117.19,2,North Indian,2022-05-03,False
U01482,Mumbai,Dadar,mid_range,False,340.74,6,Fast Food,2022-11-15,False
U01483,Bangalore,Koramangala,budget,True,100.87,1,Street Food,2023-11-04,False
U01484,Mumbai,Powai,frequent,False,452.77,12,Fast Food,2024-05-30,False
U01485,Delhi,Connaught Place,mid_range,True,282.09,5,South Indian,2024-09-11,False
U01486,Delhi,Saket,mid_range,False,189.79,6,Street Food,2023-11-15,False
U01487,Delhi,Lajpat Nagar,mid_range,True,162.14,5,Fast Food,2022-01-07,False
U01488,Hyderabad,Madhapur,budget,False,118.26,2,Beverages,2022-07-24,True
U01489,Delhi,Rohini,budget,False,132.41,3,Fast Food,2022-04-20,False
U01490,Bangalore,Whitefield,mid_range,True,304.25,3,Italian,2023-02-02,False
U01491,Delhi,Connaught Place,budget,False,93.59,2,Italian,2023-07-03,False
U01492,Delhi,Rohini,mid_range,True,336.96,7,Continental,2022-02-17,False
U01493,Delhi,Connaught Place,occasional,False,271.66,1,Fast Food,2023-01-17,True
U01494,Mumbai,Bandra,occasional,False,197.3,1,Beverages,2022-07-16,False
U01495,Hyderabad,Hitech City,premium,False,478.69,4,Beverages,2023-12-10,False
U01496,Hyderabad,Madhapur,budget,False,146.28,1,Desserts,2023-05-24,False
U01497,Hyderabad,Hitech City,occasional,True,163.19,1,Chinese,2023-06-27,False
U01498,Bangalore,Jayanagar,occasional,True,287.13,1,Street Food,2023-04-14,False
U01499,Delhi,Connaught Place,budget,True,126.69,3,North Indian,2024-11-12,True
U01500,Pune,Baner,premium,False,572.81,8,Biryani,2022-08-24,False
U01501,Bangalore,Whitefield,budget,True,82.72,1,Street Food,2023-07-20,False
U01502,Bangalore,Whitefield,occasional,False,269.62,1,Street Food,2024-03-16,False
U01503,Mumbai,Bandra,frequent,False,305.19,12,South Indian,2023-09-02,True
U01504,Delhi,Saket,budget,True,117.35,1,Street Food,2024-10-14,False
U01505,Delhi,Lajpat Nagar,occasional,False,163.42,1,South Indian,2023-02-18,False
U01506,Delhi,Connaught Place,mid_range,False,200.1,7,Desserts,2023-05-23,False
U01507,Bangalore,Jayanagar,frequent,False,283.9,10,Chinese,2022-04-07,True
U01508,Bangalore,Koramangala,mid_range,True,250.85,7,Beverages,2023-10-29,False
U01509,Hyderabad,Madhapur,occasional,True,163.44,1,Continental,2022-11-12,True
U01510,Chennai,OMR,budget,True,104.95,3,Beverages,2022-06-25,False
U01511,Chennai,Anna Nagar,mid_range,True,260.14,7,Fast Food,2023-08-20,True
U01512,Hyderabad,Gachibowli,budget,False,147.17,3,Biryani,2023-08-06,False
U01513,Kolkata,New Town,frequent,False,381.14,13,Chinese,2022-03-25,True
U01514,Mumbai,Bandra,occasional,False,127.21,1,Chinese,2024-02-04,False
U01515,Mumbai,Bandra,occasional,False,189.03,1,Desserts,2023-11-15,True
U01516,Mumbai,Andheri,frequent,False,400.01,11,Biryani,2022-07-26,False
U01517,Hyderabad,Banjara Hills,budget,False,121.0,2,Fast Food,2023-05-30,False
U01518,Pune,Wakad,mid_range,True,239.15,7,Fast Food,2024-02-28,False
U01519,Delhi,Lajpat Nagar,budget,False,98.55,2,Continental,2023-08-03,False
U01520,Pune,Kothrud,budget,False,117.64,2,North Indian,2023-03-10,True
U01521,Mumbai,Thane,budget,False,134.88,2,Beverages,2022-12-19,False
U01522,Kolkata,Salt Lake,mid_range,True,279.21,3,Street Food,2023-10-31,False
U01523,Delhi,Connaught Place,budget,True,145.29,2,Biryani,2024-10-25,True
U01524,Mumbai,Bandra,budget,True,131.07,1,Fast Food,2024-01-06,False
U01525,Bangalore,HSR Layout,budget,True,94.36,2,Fast Food,2022-03-23,True
U01526,Delhi,Rohini,budget,False,141.48,2,North Indian,2023-05-20,False
U01527,Delhi,Dwarka,frequent,True,478.96,13,Chinese,2024-09-02,False
U01528,Delhi,Dwarka,premium,False,645.22,4,Fast Food,2022-04-14,False
U01529,Chennai,Adyar,frequent,True,440.8,10,Continental,2024-12-18,False
U01530,Bangalore,Jayanagar,mid_range,False,329.92,7,Fast Food,2024-11-05,True
U01531,Delhi,Dwarka,budget,False,146.03,2,Fast Food,2022-03-27,False
U01532,Hyderabad,Gachibowli,premium,True,738.55,10,North Indian,2024-10-19,True
U01533,Hyderabad,Gachibowli,mid_range,False,176.2,6,Continental,2023-02-02,False
U01534,Delhi,Lajpat Nagar,budget,True,82.4,2,Italian,2024-07-13,True
U01535,Delhi,Rohini,budget,False,90.84,1,South Indian,2023-04-04,False
U01536,Mumbai,Andheri,budget,False,105.55,2,North Indian,2023-04-28,False
U01537,Mumbai,Powai,budget,False,123.62,1,Chinese,2023-11-26,False
U01538,Hyderabad,Hitech City,mid_range,False,250.74,3,Chinese,2024-04-28,False
U01539,Mumbai,Dadar,premium,False,686.99,9,Biryani,2022-02-06,False
U01540,Bangalore,Whitefield,budget,False,118.97,3,North Indian,2023-10-12,False
U01541,Hyderabad,Madhapur,budget,False,103.49,3,Desserts,2022-07-24,False
U01542,Mumbai,Andheri,occasional,True,197.9,1,North Indian,2023-01-14,False
U01543,Bangalore,Whitefield,budget,False,125.37,1,Italian,2023-01-17,False
U01544,Delhi,Dwarka,mid_range,False,280.8,6,Fast Food,2023-05-29,False
U01545,Kolkata,Park Street,occasional,False,175.77,1,North Indian,2023-01-01,False
U01546,Bangalore,Whitefield,budget,True,86.37,3,Desserts,2022-04-28,True
U01547,Chennai,Adyar,budget,True,128.25,1,Street Food,2022-06-09,False
U01548,Bangalore,HSR Layout,mid_range,False,221.34,5,Desserts,2022-02-06,True
U01549,Mumbai,Andheri,mid_range,False,317.11,3,Chinese,2023-05-30,False
U01550,Hyderabad,Jubilee Hills,mid_range,False,197.33,7,Italian,2024-11-11,False
U01551,Kolkata,New Town,occasional,True,121.65,1,Fast Food,2022-05-07,False
U01552,Hyderabad,Gachibowli,budget,False,147.13,2,Desserts,2024-11-02,False
U01553,Chennai,T Nagar,mid_range,False,202.33,3,Italian,2024-03-14,True
U01554,Pune,Koregaon Park,mid_range,False,155.64,4,Street Food,2023-11-30,False
U01555,Delhi,Dwarka,budget,False,141.7,2,Continental,2023-12-08,False
U01556,Mumbai,Thane,mid_range,False,294.07,7,Continental,2024-06-24,True
U01557,Hyderabad,Madhapur,budget,False,108.56,1,Continental,2022-04-28,False
U01558,Delhi,Rohini,mid_range,False,253.42,7,Street Food,2023-07-07,False
U01559,Pune,Baner,budget,True,136.31,1,Fast Food,2024-02-03,False
U01560,Pune,Hinjewadi,mid_range,False,288.51,5,South Indian,2023-10-05,True
U01561,Delhi,Dwarka,mid_range,False,331.49,3,South Indian,2024-06-30,False
U01562,Delhi,Connaught Place,occasional,True,216.13,1,Italian,2022-03-21,False
U01563,Chennai,Adyar,budget,False,108.7,2,Continental,2024-01-27,False
U01564,Delhi,Dwarka,mid_range,False,164.09,4,Chinese,2023-08-08,False
U01565,Chennai,Anna Nagar,mid_range,False,214.9,7,Fast Food,2023-02-20,True
U01566,Bangalore,Whitefield,premium,True,541.33,7,South Indian,2023-01-08,False
U01567,Hyderabad,Madhapur,mid_range,True,284.26,3,North Indian,2023-11-11,False
U01568,Mumbai,Powai,premium,False,643.22,9,Biryani,2024-09-02,True
U01569,Hyderabad,Madhapur,premium,True,833.43,9,Beverages,2023-06-28,False
U01570,Bangalore,Indiranagar,occasional,False,240.43,1,Street Food,2024-06-22,False
U01571,Bangalore,Koramangala,mid_range,True,339.16,3,Street Food,2023-03-17,False
U01572,Mumbai,Powai,mid_range,False,304.93,4,South Indian,2022-04-23,False
U01573,Chennai,T Nagar,occasional,True,288.05,1,Street Food,2022-03-09,False
U01574,Pune,Wakad,frequent,True,426.14,10,Continental,2022-02-26,False
U01575,Mumbai,Andheri,occasional,False,199.75,1,Beverages,2023-02-21,False
U01576,Mumbai,Thane,mid_range,True,303.99,3,Chinese,2023-01-05,False
U01577,Mumbai,Bandra,budget,False,147.37,3,North Indian,2024-02-26,False
U01578,Hyderabad,Jubilee Hills,mid_range,False,204.07,7,Italian,2024-03-24,False
U01579,Hyderabad,Banjara Hills,premium,False,659.16,7,Beverages,2022-02-25,False
U01580,Bangalore,HSR Layout,mid_range,False,212.89,5,Chinese,2022-08-31,True
U01581,Delhi,Rohini,mid_range,True,295.98,5,Street Food,2022-10-28,False
U01582,Delhi,Dwarka,occasional,True,233.26,1,South Indian,2023-08-23,True
U01583,Bangalore,Jayanagar,mid_range,False,292.22,3,Desserts,2022-06-08,True
U01584,Bangalore,Jayanagar,occasional,False,274.75,1,Italian,2022-05-27,False
U01585,Kolkata,Salt Lake,mid_range,False,202.48,4,Fast Food,2024-10-30,False
U01586,Mumbai,Dadar,mid_range,False,246.6,7,Biryani,2024-05-30,False
U01587,Hyderabad,Gachibowli,mid_range,False,225.67,6,South Indian,2022-07-17,False
U01588,Delhi,Saket,premium,True,448.41,7,Street Food,2023-03-22,False
U01589,Bangalore,HSR Layout,budget,False,149.42,3,South Indian,2023-01-25,False
U01590,Hyderabad,Hitech City,budget,False,94.74,2,Continental,2024-05-16,False
U01591,Hyderabad,Gachibowli,frequent,False,270.09,12,Street Food,2023-07-13,False
U01592,Kolkata,Howrah,budget,False,134.61,3,South Indian,2022-05-20,False
U01593,Mumbai,Andheri,mid_range,True,195.62,7,Beverages,2024-03-20,False
U01594,Mumbai,Dadar,mid_range,True,268.51,4,Beverages,2023-03-11,False
U01595,Hyderabad,Jubilee Hills,mid_range,False,250.39,6,North Indian,2022-10-15,False
U01596,Bangalore,Whitefield,mid_range,False,261.98,5,North Indian,2023-02-16,True
U01597,Delhi,Connaught Place,budget,False,115.35,1,Italian,2023-06-30,False
U01598,Mumbai,Thane,mid_range,True,312.55,5,South Indian,2023-01-11,False
U01599,Mumbai,Powai,mid_range,True,176.22,6,North Indian,2022-09-22,False
U01600,Pune,Wakad,premium,False,866.22,11,Continental,2023-03-13,False
U01601,Mumbai,Dadar,budget,False,105.83,1,Chinese,2022-01-21,False
U01602,Delhi,Dwarka,mid_range,False,253.68,3,North Indian,2024-04-25,False
U01603,Delhi,Lajpat Nagar,budget,False,145.38,1,South Indian,2022-07-07,False
U01604,Delhi,Saket,budget,False,97.69,2,Beverages,2022-02-18,False
U01605,Mumbai,Andheri,budget,False,106.82,3,Biryani,2023-12-17,False
U01606,Bangalore,Jayanagar,budget,False,111.94,1,Desserts,2024-04-27,False
U01607,Mumbai,Bandra,occasional,False,168.1,1,Fast Food,2024-06-10,False
U01608,Chennai,Velachery,budget,True,90.32,2,North Indian,2023-06-25,False
U01609,Delhi,Saket,frequent,True,369.72,16,Fast Food,2022-08-13,False
U01610,Bangalore,HSR Layout,frequent,True,481.31,18,Desserts,2024-03-18,False
U01611,Pune,Kothrud,mid_range,False,339.22,4,Italian,2024-02-06,False
U01612,Hyderabad,Madhapur,budget,True,89.21,1,Beverages,2022-09-27,False
U01613,Bangalore,Koramangala,mid_range,True,329.02,7,Beverages,2024-09-16,True
U01614,Delhi,Saket,premium,False,829.66,4,Desserts,2022-04-25,False
U01615,Delhi,Dwarka,mid_range,True,339.49,5,South Indian,2024-12-12,False
U01616,Hyderabad,Hitech City,budget,False,80.65,2,Fast Food,2024-07-30,False
U01617,Kolkata,New Town,mid_range,True,159.21,5,Fast Food,2024-01-24,False
U01618,Hyderabad,Banjara Hills,occasional,True,180.94,1,Desserts,2024-10-24,True
U01619,Bangalore,Jayanagar,premium,False,706.59,10,Fast Food,2024-03-01,False
U01620,Chennai,T Nagar,budget,True,126.33,2,South Indian,2022-07-28,False
U01621,Bangalore,HSR Layout,premium,True,809.71,11,Beverages,2023-04-30,False
U01622,Mumbai,Thane,budget,True,88.38,2,Italian,2022-03-20,False
U01623,Bangalore,Whitefield,budget,True,99.92,1,Continental,2023-03-03,False
U01624,Kolkata,Park Street,occasional,True,240.34,1,Beverages,2024-03-23,False
U01625,Mumbai,Dadar,budget,True,91.4,3,Chinese,2023-02-28,False
U01626,Hyderabad,Gachibowli,budget,True,139.74,3,Chinese,2022-12-28,True
U01627,Mumbai,Bandra,budget,False,98.57,3,Beverages,2023-10-14,True
U01628,Bangalore,Indiranagar,occasional,True,177.72,1,South Indian,2024-08-13,False
U01629,Mumbai,Dadar,premium,True,425.25,4,Continental,2022-02-22,False
U01630,Bangalore,HSR Layout,mid_range,True,294.07,5,Italian,2023-02-27,False
U01631,Chennai,Anna Nagar,premium,False,528.15,5,Fast Food,2022-06-23,True
U01632,Delhi,Lajpat Nagar,budget,False,126.9,1,Chinese,2024-02-01,False
U01633,Hyderabad,Banjara Hills,mid_range,False,311.18,3,Chinese,2022-04-26,False
U01634,Chennai,Anna Nagar,mid_range,False,188.3,4,Chinese,2023-12-29,False
U01635,Pune,Koregaon Park,budget,True,113.94,2,Street Food,2022-11-10,False
U01636,Delhi,Saket,mid_range,False,214.14,7,South Indian,2022-08-06,False
U01637,Delhi,Connaught Place,frequent,False,392.47,8,Beverages,2024-10-22,False
U01638,Mumbai,Thane,budget,False,110.11,3,Continental,2022-01-21,True
U01639,Kolkata,Howrah,budget,False,101.1,1,Beverages,2023-04-25,False
U01640,Pune,Hinjewadi,budget,False,133.09,2,Street Food,2022-01-24,False
U01641,Bangalore,Koramangala,budget,False,119.92,1,Chinese,2023-06-14,False
U01642,Pune,Wakad,occasional,False,145.29,1,Desserts,2023-07-03,False
U01643,Bangalore,Jayanagar,mid_range,True,191.56,5,Street Food,2022-12-19,False
U01644,Hyderabad,Banjara Hills,mid_range,False,258.98,4,South Indian,2022-05-25,False
U01645,Mumbai,Thane,premium,True,874.21,10,Italian,2023-02-17,False
U01646,Chennai,Adyar,budget,True,130.57,1,Fast Food,2024-01-07,False
U01647,Mumbai,Bandra,mid_range,False,171.23,5,Biryani,2024-05-06,False
U01648,Chennai,Anna Nagar,mid_range,True,182.14,7,Continental,2023-08-05,False
U01649,Chennai,Anna Nagar,mid_range,True,181.7,5,Street Food,2023-10-08,False
U01650,Hyderabad,Madhapur,frequent,False,309.24,15,Italian,2022-08-08,False
U01651,Mumbai,Bandra,premium,False,464.52,7,Biryani,2022-11-11,False
U01652,Delhi,Rohini,mid_range,False,204.94,7,Italian,2022-06-27,False
U01653,Delhi,Connaught Place,occasional,True,127.31,1,Beverages,2022-09-30,False
U01654,Delhi,Rohini,budget,True,138.31,1,Beverages,2022-09-04,False
U01655,Mumbai,Dadar,budget,False,135.25,1,Chinese,2023-07-23,True
U01656,Kolkata,Salt Lake,budget,False,147.68,2,North Indian,2023-09-09,True
U01657,Bangalore,HSR Layout,mid_range,False,210.66,4,Fast Food,2024-10-31,False
U01658,Delhi,Dwarka,mid_range,False,163.28,7,South Indian,2022-08-03,False
U01659,Delhi,Saket,mid_range,False,157.86,6,South Indian,2023-12-04,False
U01660,Bangalore,HSR Layout,occasional,True,199.69,1,Chinese,2024-06-13,True
U01661,Hyderabad,Banjara Hills,mid_range,False,199.2,5,Beverages,2023-09-06,False
U01662,Bangalore,Jayanagar,mid_range,False,246.47,6,Chinese,2022-10-07,False
U01663,Pune,Kothrud,budget,False,84.76,1,Desserts,2022-10-15,False
U01664,Bangalore,Whitefield,budget,False,95.02,3,Street Food,2022-02-12,True
U01665,Kolkata,Ballygunge,mid_range,False,187.83,5,Street Food,2022-12-01,False
U01666,Pune,Kothrud,mid_range,False,193.05,7,Continental,2024-03-26,False
U01667,Mumbai,Dadar,occasional,False,289.59,1,Beverages,2022-02-22,False
U01668,Kolkata,Howrah,budget,False,104.66,1,North Indian,2022-08-29,False
U01669,Mumbai,Powai,budget,False,83.48,1,Desserts,2024-02-13,False
U01670,Chennai,Adyar,mid_range,True,280.85,5,Desserts,2024-05-07,False
U01671,Delhi,Saket,budget,True,146.08,2,Beverages,2023-05-14,True
U01672,Pune,Baner,budget,True,128.57,2,Street Food,2024-02-04,True
U01673,Pune,Hinjewadi,premium,True,656.29,6,Biryani,2023-03-01,True
U01674,Chennai,OMR,budget,False,111.85,2,Street Food,2022-06-25,False
U01675,Chennai,Adyar,mid_range,True,291.33,7,Continental,2023-03-12,False
U01676,Delhi,Lajpat Nagar,budget,True,103.05,1,Continental,2023-09-28,False
U01677,Mumbai,Bandra,budget,True,114.74,2,Beverages,2024-11-04,False
U01678,Delhi,Dwarka,mid_range,False,183.69,6,Fast Food,2022-03-17,False
U01679,Mumbai,Bandra,occasional,False,297.29,1,Fast Food,2023-07-10,False
