order_id,item_id,quantity,price,category,item_name,line_total
ORD0000187,I005085,1,153.0,side_dish,Laccha Paratha,153.0
ORD0000187,I005083,2,566.0,starter,Chicken Tikka,1132.0
ORD0000187,I005089,2,147.0,starter,Chicken Tikka,294.0
ORD0000188,I006810,2,86.0,beverage,Mango Lassi,172.0
ORD0000188,I006812,2,174.0,main_course,Dal Makhani,348.0
ORD0000189,I000806,1,165.0,starter,Veg Spring Rolls,165.0
ORD0000189,I000812,1,155.0,starter,Aloo Tikki,155.0
ORD0000190,I003430,3,268.0,dessert,Chocolate Mousse,804.0
ORD0000190,I003424,1,397.0,beverage,Sweet Lassi,397.0
ORD0000190,I003419,2,350.0,dessert,Cheesecake Slice,700.0
ORD0000191,I006520,2,177.0,side_dish,Papad,354.0
ORD0000191,I006518,1,116.0,dessert,Brownie,116.0
ORD0000192,I004164,1,263.0,main_course,Egg Curry,263.0
ORD0000192,I004167,1,152.0,snack,Chicken Sandwich,152.0
ORD0000192,I004162,2,203.0,main_course,Chicken Pizza,406.0
ORD0000193,I005321,1,236.0,dessert,Gajar Ka Halwa,236.0
ORD0000193,I005318,1,284.0,starter,Chicken Wings,284.0
ORD0000193,I005320,2,317.0,snack,Corn on the Cob,634.0
ORD0000194,I000978,1,113.0,dessert,Chocolate Mousse,113.0
ORD0000194,I000972,1,92.0,side_dish,Pita Bread,92.0
ORD0000194,I000973,1,102.0,main_course,Masala Dosa,102.0
ORD0000194,I000981,1,201.0,side_dish,Butter Naan,201.0
ORD0000195,I003698,1,494.0,snack,Mini Burgers,494.0
ORD0000195,I003692,1,419.0,starter,Chicken Tikka,419.0
ORD0000195,I003699,1,126.0,starter,Veg Seekh Kebab,126.0
ORD0000196,I003871,2,414.0,main_course,Veg Biryani,828.0
ORD0000196,I003864,2,519.0,starter,Samosa (2 pcs),1038.0
ORD0000196,I003865,1,551.0,main_course,Chicken Biryani,551.0
ORD0000197,I001633,2,584.0,side_dish,Jeera Rice,1168.0
ORD0000197,I001634,1,1364.0,starter,Crispy Corn,1364.0
ORD0000198,I000914,1,89.0,starter,Veg Spring Rolls,89.0
ORD0000198,I000916,1,32.0,side_dish,Garlic Bread,32.0
ORD0000200,I003636,1,54.0,main_course,Egg Curry,54.0
ORD0000200,I003630,1,99.0,beverage,Mango Lassi,99.0
ORD0000200,I003637,1,181.0,main_course,Pasta Arrabiata,181.0
ORD0000200,I003632,1,86.0,starter,Chicken Nuggets,86.0
ORD0000200,I003642,1,51.0,snack,Chicken Sandwich,51.0
ORD0000201,I004343,1,58.0,beverage,Watermelon Juice,58.0
ORD0000201,I004345,1,80.0,main_course,Fried Rice,80.0
ORD0000201,I004331,1,125.0,beverage,Mango Shake,125.0
ORD0000201,I004336,2,102.0,main_course,Veg Biryani,204.0
ORD0000202,I006333,1,401.0,main_course,Butter Chicken,401.0
ORD0000202,I006331,1,230.0,snack,Masala Fries,230.0
ORD0000202,I006336,1,397.0,main_course,Fried Rice,397.0
ORD0000203,I001692,1,127.0,snack,Nachos,127.0
ORD0000203,I001695,1,118.0,dessert,Ice Cream (Vanilla),118.0
ORD0000203,I001691,1,198.0,starter,Fish Tikka,198.0
ORD0000204,I003969,3,50.0,snack,Veg Sandwich,150.0
ORD0000204,I003957,1,140.0,snack,Bhel Puri,140.0
ORD0000205,I002407,1,152.0,starter,Fish Tikka,152.0
ORD0000205,I002404,1,238.0,starter,Chicken Wings,238.0
ORD0000205,I002409,1,239.0,side_dish,Papad,239.0
ORD0000206,I003862,1,672.0,starter,Chicken Nuggets,672.0
ORD0000206,I003865,1,551.0,main_course,Chicken Biryani,551.0
ORD0000206,I003868,1,963.0,snack,Veg Wrap,963.0
ORD0000207,I001833,1,65.0,snack,Veg Wrap,65.0
ORD0000207,I001827,1,84.0,side_dish,Coleslaw,84.0
ORD0000208,I002365,1,68.0,snack,Bhel Puri,68.0
ORD0000208,I002369,1,164.0,beverage,Mineral Water,164.0
ORD0000208,I002363,2,132.0,main_course,Hakka Noodles,264.0
ORD0000209,I000977,1,194.0,dessert,Kheer,194.0
ORD0000209,I000972,1,92.0,side_dish,Pita Bread,92.0
ORD0000210,I001259,2,114.0,main_course,Masala Dosa,228.0
ORD0000210,I001258,1,201.0,dessert,Gulab Jamun,201.0
ORD0000210,I001265,1,228.0,main_course,Egg Curry,228.0
ORD0000211,I003051,1,587.0,side_dish,Garlic Bread,587.0
ORD0000211,I003053,1,478.0,beverage,Rose Sharbat,478.0
ORD0000211,I003052,1,1109.0,side_dish,Pita Bread,1109.0
ORD0000212,I006099,1,241.0,side_dish,Butter Naan,241.0
ORD0000212,I006098,1,156.0,main_course,Chicken Pizza,156.0
ORD0000212,I006102,1,200.0,main_course,Egg Curry,200.0
ORD0000213,I001456,1,52.0,snack,Veg Sandwich,52.0
ORD0000213,I001457,1,66.0,snack,Chicken Sandwich,66.0
ORD0000213,I001459,1,42.0,dessert,Ice Cream (Chocolate),42.0
ORD0000214,I005788,2,115.0,main_course,Masala Dosa,230.0
ORD0000215,I001550,1,297.0,dessert,Chocolate Mousse,297.0
ORD0000215,I001548,1,386.0,beverage,Coca-Cola,386.0
ORD0000215,I001551,1,134.0,starter,Crispy Corn,134.0
ORD0000216,I004568,1,607.0,snack,Popcorn Chicken,607.0
ORD0000216,I004577,2,719.0,starter,Chicken Wings,1438.0
ORD0000216,I004578,1,413.0,snack,French Fries,413.0
ORD0000217,I003696,1,366.0,starter,Veg Spring Rolls,366.0
ORD0000217,I003693,1,501.0,main_course,Chicken Pizza,501.0
ORD0000218,I004481,1,68.0,dessert,Ice Cream (Vanilla),68.0
ORD0000218,I004477,1,133.0,dessert,Kulfi,133.0
ORD0000219,I000548,1,79.0,snack,Masala Fries,79.0
ORD0000219,I000547,1,41.0,side_dish,Laccha Paratha,41.0
ORD0000220,I005220,1,456.0,main_course,Paneer Butter Masala,456.0
ORD0000220,I005215,1,119.0,snack,Veg Wrap,119.0
ORD0000221,I003917,1,785.0,dessert,Ice Cream (Chocolate),785.0
ORD0000222,I005331,1,232.0,starter,Samosa (2 pcs),232.0
ORD0000222,I005320,1,317.0,snack,Corn on the Cob,317.0
ORD0000223,I002295,1,285.0,beverage,Rose Sharbat,285.0
ORD0000224,I001175,1,212.0,dessert,Ice Cream (Chocolate),212.0
ORD0000224,I001171,2,352.0,dessert,Cheesecake Slice,704.0
ORD0000224,I001173,2,215.0,starter,Onion Rings,430.0
ORD0000224,I001168,1,851.0,side_dish,Pita Bread,851.0
ORD0000225,I001957,1,202.0,main_course,Butter Chicken,202.0
ORD0000226,I002391,1,35.0,starter,Aloo Tikki,35.0
ORD0000226,I002393,1,104.0,beverage,Mango Lassi,104.0
ORD0000226,I002399,1,67.0,snack,Veg Sandwich,67.0
ORD0000227,I000238,1,96.0,beverage,Coca-Cola,96.0
ORD0000227,I000244,1,85.0,snack,Nachos,85.0
ORD0000227,I000246,1,122.0,main_course,Chole Bhature,122.0
ORD0000228,I000074,1,75.0,dessert,Kheer,75.0
ORD0000228,I000075,2,196.0,beverage,Sprite,392.0
ORD0000229,I000191,1,89.0,main_course,Masala Dosa,89.0
ORD0000229,I000195,1,102.0,beverage,Cold Coffee,102.0
ORD0000229,I000204,2,171.0,starter,Chicken Nuggets,342.0
ORD0000231,I000186,1,191.0,starter,Samosa (2 pcs),191.0
ORD0000231,I000188,1,105.0,snack,French Fries,105.0
ORD0000232,I005835,1,452.0,main_course,Hakka Noodles,452.0
ORD0000233,I000223,2,53.0,main_course,Chicken Pizza,106.0
ORD0000233,I000230,1,65.0,starter,Onion Rings,65.0
ORD0000233,I000236,1,122.0,side_dish,Papad,122.0
ORD0000234,I002307,1,246.0,main_course,Hakka Noodles,246.0
ORD0000234,I002296,1,135.0,side_dish,Butter Naan,135.0
ORD0000234,I002306,2,426.0,beverage,Sprite,852.0
ORD0000235,I005455,1,45.0,dessert,Halwa,45.0
ORD0000235,I005453,1,30.0,dessert,Gajar Ka Halwa,30.0
ORD0000236,I005816,1,64.0,beverage,Rose Sharbat,64.0
ORD0000236,I005812,1,88.0,dessert,Rasgulla,88.0
ORD0000236,I005818,1,56.0,beverage,Cold Coffee,56.0
ORD0000236,I005817,1,79.0,beverage,Buttermilk,79.0
ORD0000237,I004186,1,462.0,main_course,Pasta Arrabiata,462.0
ORD0000237,I004189,1,836.0,side_dish,Garlic Bread,836.0
ORD0000238,I000620,2,171.0,starter,Veg Seekh Kebab,342.0
ORD0000238,I000623,1,175.0,starter,Aloo Tikki,175.0
ORD0000239,I001355,2,88.0,dessert,Brownie,176.0
ORD0000240,I006820,1,379.0,snack,Chicken Sandwich,379.0
ORD0000240,I006822,2,369.0,starter,Chicken Wings,738.0
ORD0000240,I006825,1,131.0,beverage,Masala Chai,131.0
ORD0000241,I000733,1,257.0,snack,Mini Burgers,257.0
ORD0000242,I005639,1,597.0,side_dish,Jeera Rice,597.0
ORD0000242,I005634,1,588.0,beverage,Masala Chai,588.0
ORD0000242,I005637,1,920.0,snack,French Fries,920.0
ORD0000242,I005638,1,337.0,side_dish,Garlic Bread,337.0
ORD0000243,I003865,1,551.0,main_course,Chicken Biryani,551.0
ORD0000243,I003857,3,507.0,main_course,Chole Bhature,1521.0
ORD0000244,I002659,1,172.0,snack,Chicken Sandwich,172.0
ORD0000244,I002654,1,182.0,dessert,Fruit Custard,182.0
ORD0000245,I005667,2,163.0,side_dish,Laccha Paratha,326.0
ORD0000246,I005399,1,141.0,side_dish,Garlic Bread,141.0
ORD0000246,I005404,1,114.0,main_course,Dal Makhani,114.0
ORD0000246,I005403,1,221.0,dessert,Kulfi,221.0
ORD0000247,I004317,1,144.0,snack,Chicken Sandwich,144.0
ORD0000247,I004319,1,174.0,dessert,Kulfi,174.0
ORD0000247,I004327,1,133.0,side_dish,Raita,133.0
ORD0000247,I004323,1,137.0,side_dish,Pita Bread,137.0
ORD0000247,I004326,2,87.0,snack,Chicken Sandwich,174.0
ORD0000248,I005205,1,192.0,beverage,Mineral Water,192.0
ORD0000248,I005208,1,152.0,main_course,Butter Chicken,152.0
ORD0000248,I005211,1,107.0,snack,Mini Burgers,107.0
ORD0000249,I002523,3,397.0,snack,Nachos,1191.0
ORD0000250,I002711,1,165.0,side_dish,Laccha Paratha,165.0
ORD0000250,I002701,2,548.0,side_dish,Green Salad,1096.0
ORD0000250,I002712,1,371.0,dessert,Halwa,371.0
ORD0000251,I000828,1,87.0,main_course,Chole Bhature,87.0
ORD0000251,I000826,2,126.0,dessert,Gulab Jamun,252.0
ORD0000252,I006566,1,214.0,beverage,Cold Coffee,214.0
ORD0000252,I006562,1,291.0,beverage,Coca-Cola,291.0
ORD0000253,I004641,1,863.0,side_dish,Salan,863.0
ORD0000253,I004654,1,391.0,starter,Chicken Nuggets,391.0
ORD0000253,I004656,1,805.0,side_dish,Steamed Rice,805.0
ORD0000254,I005428,1,80.0,snack,Veg Sandwich,80.0
ORD0000254,I005426,2,62.0,starter,Chicken Nuggets,124.0
ORD0000254,I005420,1,101.0,snack,Sev Puri,101.0
ORD0000255,I001839,2,471.0,side_dish,Steamed Rice,942.0
ORD0000255,I001850,1,432.0,side_dish,Butter Naan,432.0
ORD0000256,I000627,1,200.0,side_dish,Laccha Paratha,200.0
ORD0000256,I000630,1,113.0,side_dish,Laccha Paratha,113.0
ORD0000256,I000631,1,54.0,side_dish,Salan,54.0
ORD0000256,I000632,1,74.0,snack,Bhel Puri,74.0
ORD0000257,I005853,1,68.0,side_dish,Salan,68.0
ORD0000257,I005851,1,93.0,snack,Veg Wrap,93.0
ORD0000258,I004296,1,135.0,dessert,Ice Cream (Chocolate),135.0
ORD0000258,I004297,1,157.0,beverage,Rose Sharbat,157.0
ORD0000258,I004298,1,57.0,main_course,Dal Makhani,57.0
ORD0000259,I004134,2,60.0,side_dish,Pita Bread,120.0
ORD0000259,I004142,1,92.0,beverage,Sweet Lassi,92.0
ORD0000259,I004140,1,164.0,main_course,Egg Curry,164.0
ORD0000260,I003406,2,98.0,snack,Garlic Bread (plain),196.0
ORD0000260,I003404,1,215.0,side_dish,Papad,215.0
ORD0000261,I003503,1,499.0,side_dish,Jeera Rice,499.0
ORD0000261,I003506,1,214.0,starter,Veg Seekh Kebab,214.0
ORD0000262,I006539,2,147.0,starter,Veg Spring Rolls,294.0
ORD0000264,I001236,1,717.0,snack,Veg Sandwich,717.0
ORD0000264,I001232,1,910.0,starter,Pav Bhaji,910.0
ORD0000265,I005500,1,98.0,snack,Mini Burgers,98.0
ORD0000266,I003585,2,216.0,main_course,Rajma Chawal,432.0
ORD0000266,I003574,3,425.0,main_course,Mutton Biryani,1275.0
ORD0000268,I002248,1,260.0,main_course,Paneer Butter Masala,260.0
ORD0000268,I002234,1,253.0,snack,Nachos,253.0
ORD0000268,I002246,1,245.0,beverage,Fresh Lime Soda,245.0
ORD0000268,I002247,1,116.0,side_dish,Jeera Rice,116.0
ORD0000268,I002235,1,195.0,side_dish,Laccha Paratha,195.0
ORD0000269,I003356,1,130.0,dessert,Brownie,130.0
ORD0000269,I003342,1,137.0,dessert,Fruit Custard,137.0
ORD0000269,I003353,1,152.0,snack,Veg Wrap,152.0
ORD0000270,I003616,1,76.0,starter,Fish Tikka,76.0
ORD0000270,I003613,1,149.0,side_dish,Butter Naan,149.0
ORD0000270,I003622,2,160.0,side_dish,Raita,320.0
ORD0000271,I003338,1,173.0,beverage,Masala Chai,173.0
ORD0000271,I003336,2,396.0,side_dish,Garlic Bread,792.0
ORD0000276,I002693,2,302.0,dessert,Gajar Ka Halwa,604.0
ORD0000277,I004567,1,419.0,main_course,Fish Curry,419.0
ORD0000277,I004575,1,610.0,side_dish,Steamed Rice,610.0
ORD0000277,I004578,1,413.0,snack,French Fries,413.0
ORD0000279,I005228,1,400.0,main_course,Chicken Biryani,400.0
ORD0000279,I005231,1,306.0,dessert,Fruit Custard,306.0
ORD0000280,I001947,1,1074.0,snack,French Fries,1074.0
ORD0000280,I001944,1,1150.0,side_dish,Pita Bread,1150.0
ORD0000281,I001077,1,105.0,side_dish,Laccha Paratha,105.0
ORD0000281,I001071,1,80.0,side_dish,Garlic Naan,80.0
ORD0000282,I002690,1,252.0,snack,Garlic Bread (plain),252.0
ORD0000282,I002691,2,180.0,dessert,Fruit Custard,360.0
ORD0000283,I000890,1,504.0,snack,Corn on the Cob,504.0
ORD0000284,I002947,2,149.0,side_dish,Laccha Paratha,298.0
ORD0000284,I002936,3,197.0,dessert,Brownie,591.0
ORD0000285,I005739,1,155.0,main_course,Chicken Pizza,155.0
ORD0000285,I005738,1,172.0,snack,Veg Sandwich,172.0
ORD0000285,I005741,1,174.0,dessert,Kheer,174.0
ORD0000286,I003648,2,226.0,dessert,Chocolate Mousse,452.0
ORD0000286,I003645,1,79.0,starter,Aloo Tikki,79.0
ORD0000286,I003646,1,242.0,main_course,Masala Dosa,242.0
ORD0000287,I002292,1,671.0,side_dish,Steamed Rice,671.0
ORD0000287,I002289,2,627.0,starter,Samosa (2 pcs),1254.0
ORD0000287,I002288,1,314.0,dessert,Gajar Ka Halwa,314.0
ORD0000287,I002293,1,824.0,starter,Pav Bhaji,824.0
ORD0000288,I004771,3,121.0,starter,Onion Rings,363.0
ORD0000288,I004784,1,147.0,starter,Veg Spring Rolls,147.0
ORD0000288,I004778,1,176.0,snack,Mini Burgers,176.0
ORD0000289,I002606,2,246.0,side_dish,Butter Naan,492.0
ORD0000289,I002607,1,161.0,main_course,Chicken Biryani,161.0
ORD0000289,I002611,1,394.0,main_course,Pasta Arrabiata,394.0
ORD0000289,I002610,1,172.0,main_course,Egg Curry,172.0
ORD0000290,I005905,3,219.0,main_course,Pasta Arrabiata,657.0
ORD0000290,I005912,1,106.0,snack,Nachos,106.0
ORD0000292,I002688,2,134.0,dessert,Kulfi,268.0
ORD0000292,I002685,3,178.0,main_course,Hakka Noodles,534.0
ORD0000294,I005170,1,115.0,starter,Pav Bhaji,115.0
ORD0000295,I004499,1,102.0,side_dish,Steamed Rice,102.0
ORD0000295,I004501,1,124.0,starter,Veg Seekh Kebab,124.0
ORD0000295,I004504,1,81.0,snack,Mini Burgers,81.0
ORD0000296,I000403,1,158.0,side_dish,Steamed Rice,158.0
ORD0000296,I000413,3,90.0,starter,Chicken Tikka,270.0
ORD0000297,I001470,1,410.0,side_dish,Steamed Rice,410.0
ORD0000297,I001482,1,220.0,starter,Pav Bhaji,220.0
ORD0000298,I002916,2,55.0,dessert,Brownie,110.0
ORD0000298,I002925,1,131.0,dessert,Rasgulla,131.0
ORD0000300,I004006,2,218.0,dessert,Fruit Custard,436.0
ORD0000300,I004005,1,131.0,beverage,Watermelon Juice,131.0
ORD0000300,I004000,1,171.0,dessert,Halwa,171.0
ORD0000301,I004442,1,140.0,dessert,Cheesecake Slice,140.0
ORD0000301,I004430,1,123.0,snack,Chicken Sandwich,123.0
ORD0000301,I004439,1,370.0,snack,French Fries,370.0
ORD0000302,I005653,1,244.0,side_dish,Garlic Naan,244.0
ORD0000304,I005592,1,99.0,main_course,Fish Curry,99.0
ORD0000304,I005597,1,79.0,dessert,Cheesecake Slice,79.0
ORD0000304,I005596,2,197.0,side_dish,Jeera Rice,394.0
ORD0000305,I006822,1,369.0,starter,Chicken Wings,369.0
ORD0000305,I006825,1,131.0,beverage,Masala Chai,131.0
ORD0000306,I006145,1,155.0,side_dish,Pita Bread,155.0
ORD0000306,I006140,2,64.0,side_dish,Butter Naan,128.0
ORD0000308,I000916,3,32.0,side_dish,Garlic Bread,96.0
ORD0000308,I000915,1,69.0,starter,Crispy Corn,69.0
ORD0000308,I000918,1,73.0,main_course,Egg Curry,73.0
ORD0000309,I000471,1,550.0,side_dish,Green Salad,550.0
ORD0000310,I005763,1,224.0,side_dish,Laccha Paratha,224.0
ORD0000310,I005764,2,77.0,starter,Pav Bhaji,154.0
ORD0000310,I005775,1,92.0,dessert,Fruit Custard,92.0
ORD0000311,I006675,1,540.0,snack,French Fries,540.0
ORD0000311,I006663,2,816.0,starter,Chicken Nuggets,1632.0
ORD0000311,I006674,2,353.0,main_course,Paneer Butter Masala,706.0
ORD0000311,I006666,1,376.0,main_course,Veg Biryani,376.0
ORD0000311,I006673,3,678.0,dessert,Brownie,2034.0
ORD0000312,I006205,1,131.0,starter,Aloo Tikki,131.0
ORD0000313,I001786,1,77.0,starter,Fish Tikka,77.0
ORD0000314,I003777,1,475.0,snack,Masala Fries,475.0
ORD0000314,I003772,1,780.0,beverage,Cold Coffee,780.0
ORD0000315,I006394,1,73.0,side_dish,Laccha Paratha,73.0
ORD0000315,I006389,2,219.0,beverage,Mineral Water,438.0
ORD0000316,I006572,1,200.0,side_dish,Papad,200.0
ORD0000316,I006575,2,402.0,side_dish,Butter Naan,804.0
ORD0000316,I006569,2,146.0,side_dish,Garlic Bread,292.0
ORD0000316,I006574,3,257.0,side_dish,Raita,771.0
ORD0000317,I005338,2,269.0,snack,Veg Wrap,538.0
ORD0000317,I005341,1,175.0,beverage,Fresh Lime Soda,175.0
ORD0000318,I001853,2,254.0,snack,Veg Wrap,508.0
ORD0000318,I001841,2,1081.0,side_dish,Papad,2162.0
ORD0000318,I001851,2,395.0,snack,Masala Fries,790.0
ORD0000319,I005304,1,402.0,starter,Aloo Tikki,402.0
ORD0000319,I005305,1,193.0,main_course,Fish Curry,193.0
ORD0000319,I005297,1,256.0,main_course,Chicken Biryani,256.0
ORD0000320,I006890,1,840.0,snack,Veg Wrap,840.0
ORD0000320,I006891,2,986.0,snack,Corn on the Cob,1972.0
ORD0000321,I004629,1,441.0,beverage,Mineral Water,441.0
ORD0000321,I004622,1,267.0,dessert,Rasgulla,267.0
ORD0000321,I004635,2,313.0,dessert,Kheer,626.0
ORD0000322,I003925,1,193.0,main_course,Veg Biryani,193.0
ORD0000322,I003924,2,492.0,side_dish,Green Salad,984.0
ORD0000323,I003382,1,47.0,dessert,Halwa,47.0
ORD0000324,I006305,1,249.0,main_course,Paneer Butter Masala,249.0
ORD0000324,I006310,1,251.0,side_dish,Coleslaw,251.0
ORD0000324,I006307,1,96.0,main_course,Veg Biryani,96.0
ORD0000326,I001378,1,215.0,snack,Chicken Sandwich,215.0
ORD0000327,I005197,2,56.0,side_dish,Butter Naan,112.0
ORD0000327,I005201,1,103.0,snack,Veg Sandwich,103.0
ORD0000327,I005202,1,103.0,starter,Onion Rings,103.0
ORD0000328,I001334,1,302.0,beverage,Mineral Water,302.0
ORD0000328,I001340,1,600.0,starter,Aloo Tikki,600.0
ORD0000328,I001333,1,255.0,main_course,Veg Biryani,255.0
ORD0000328,I001338,1,164.0,dessert,Ice Cream (Chocolate),164.0
ORD0000328,I001335,1,591.0,side_dish,Coleslaw,591.0
ORD0000329,I004660,1,175.0,snack,Chicken Sandwich,175.0
ORD0000329,I004668,1,156.0,side_dish,Steamed Rice,156.0
ORD0000331,I001711,1,166.0,beverage,Watermelon Juice,166.0
ORD0000331,I001708,1,219.0,side_dish,Garlic Bread,219.0
ORD0000331,I001707,1,101.0,dessert,Halwa,101.0
ORD0000332,I004858,1,139.0,snack,Chicken Sandwich,139.0
ORD0000332,I004870,1,182.0,side_dish,Laccha Paratha,182.0
ORD0000333,I001014,1,872.0,beverage,Rose Sharbat,872.0
ORD0000333,I001025,1,861.0,beverage,Coca-Cola,861.0
ORD0000333,I001021,2,877.0,beverage,Buttermilk,1754.0
ORD0000333,I001017,1,282.0,main_course,Mutton Biryani,282.0
ORD0000334,I002839,1,192.0,beverage,Mango Shake,192.0
ORD0000334,I002843,2,141.0,starter,Chicken Tikka,282.0
ORD0000334,I002834,1,151.0,snack,Sev Puri,151.0
ORD0000334,I002842,1,182.0,beverage,Masala Chai,182.0
ORD0000334,I002845,1,78.0,dessert,Chocolate Mousse,78.0
ORD0000335,I004909,1,265.0,beverage,Coca-Cola,265.0
ORD0000335,I004907,2,308.0,side_dish,Pita Bread,616.0
ORD0000335,I004903,1,145.0,side_dish,Green Salad,145.0
ORD0000336,I005238,1,536.0,side_dish,Garlic Naan,536.0
ORD0000336,I005241,2,330.0,side_dish,Jeera Rice,660.0
ORD0000336,I005242,1,499.0,starter,Aloo Tikki,499.0
ORD0000336,I005243,1,365.0,starter,Veg Seekh Kebab,365.0
ORD0000337,I003736,2,660.0,side_dish,Papad,1320.0
ORD0000338,I004645,2,294.0,main_course,Masala Dosa,588.0
ORD0000338,I004651,3,502.0,side_dish,Papad,1506.0
ORD0000339,I004825,2,407.0,side_dish,Green Salad,814.0
ORD0000339,I004824,1,188.0,starter,Pav Bhaji,188.0
ORD0000339,I004821,1,360.0,starter,Chicken Wings,360.0
ORD0000339,I004826,1,401.0,main_course,Egg Curry,401.0
ORD0000340,I002194,2,138.0,side_dish,Raita,276.0
ORD0000340,I002196,1,94.0,starter,Crispy Corn,94.0
ORD0000341,I002119,1,581.0,snack,Garlic Bread (plain),581.0
ORD0000341,I002111,1,853.0,dessert,Gajar Ka Halwa,853.0
ORD0000341,I002125,1,643.0,main_course,Masala Dosa,643.0
ORD0000341,I002129,3,977.0,side_dish,Jeera Rice,2931.0
ORD0000342,I000147,2,188.0,side_dish,Raita,376.0
ORD0000342,I000152,1,141.0,main_course,Chicken Pizza,141.0
ORD0000342,I000146,1,202.0,dessert,Chocolate Mousse,202.0
ORD0000342,I000154,2,104.0,dessert,Chocolate Mousse,208.0
ORD0000343,I006308,1,74.0,snack,Popcorn Chicken,74.0
ORD0000343,I006309,1,118.0,dessert,Ice Cream (Vanilla),118.0
ORD0000344,I005442,1,36.0,main_course,Margherita Pizza,36.0
ORD0000345,I000934,1,253.0,dessert,Ice Cream (Chocolate),253.0
ORD0000345,I000941,1,444.0,side_dish,Garlic Bread,444.0
ORD0000345,I000940,3,319.0,beverage,Buttermilk,957.0
ORD0000345,I000939,1,470.0,starter,Pav Bhaji,470.0
ORD0000346,I005214,2,319.0,snack,Sev Puri,638.0
ORD0000346,I005223,1,427.0,dessert,Fruit Custard,427.0
ORD0000347,I006069,1,383.0,beverage,Mango Shake,383.0
ORD0000347,I006063,1,546.0,starter,Aloo Tikki,546.0
ORD0000347,I006062,2,220.0,dessert,Gulab Jamun,440.0
ORD0000347,I006072,1,378.0,main_course,Hakka Noodles,378.0
ORD0000347,I006073,1,431.0,side_dish,Pita Bread,431.0
ORD0000349,I000754,1,622.0,beverage,Buttermilk,622.0
ORD0000349,I000753,2,624.0,dessert,Cheesecake Slice,1248.0
ORD0000349,I000762,1,270.0,starter,Crispy Corn,270.0
ORD0000350,I006881,1,236.0,starter,Chicken Tikka,236.0
ORD0000350,I006870,2,415.0,dessert,Brownie,830.0
ORD0000350,I006876,1,281.0,beverage,Coca-Cola,281.0
ORD0000350,I006873,1,119.0,dessert,Gajar Ka Halwa,119.0
ORD0000350,I006879,1,178.0,beverage,Masala Chai,178.0
ORD0000352,I003295,1,158.0,main_course,Egg Curry,158.0
ORD0000352,I003300,3,84.0,snack,Corn on the Cob,252.0
ORD0000353,I000303,3,217.0,main_course,Egg Curry,651.0
ORD0000353,I000299,1,235.0,starter,Chicken Nuggets,235.0
ORD0000353,I000302,1,583.0,dessert,Gajar Ka Halwa,583.0
ORD0000353,I000297,2,340.0,main_course,Butter Chicken,680.0
ORD0000353,I000301,2,446.0,side_dish,Green Salad,892.0
ORD0000355,I006786,1,282.0,snack,Garlic Bread (plain),282.0
ORD0000355,I006790,2,365.0,beverage,Sprite,730.0
ORD0000356,I002769,1,99.0,snack,Corn on the Cob,99.0
ORD0000356,I002772,1,53.0,starter,Veg Seekh Kebab,53.0
ORD0000356,I002766,2,57.0,dessert,Cheesecake Slice,114.0
ORD0000356,I002776,2,41.0,beverage,Mango Lassi,82.0
ORD0000356,I002763,1,145.0,side_dish,Laccha Paratha,145.0
ORD0000357,I002536,2,137.0,dessert,Chocolate Mousse,274.0
ORD0000357,I002537,1,149.0,main_course,Fish Curry,149.0
ORD0000357,I002539,1,556.0,starter,Chicken Wings,556.0
ORD0000358,I005416,1,349.0,side_dish,Coleslaw,349.0
ORD0000358,I005413,1,340.0,snack,Popcorn Chicken,340.0
ORD0000359,I005452,1,86.0,snack,Masala Fries,86.0
ORD0000359,I005445,1,51.0,starter,Chicken Nuggets,51.0
ORD0000359,I005453,1,30.0,dessert,Gajar Ka Halwa,30.0
ORD0000359,I005442,1,36.0,main_course,Margherita Pizza,36.0
ORD0000359,I005449,2,95.0,beverage,Sprite,190.0
ORD0000360,I006207,1,77.0,snack,Veg Sandwich,77.0
ORD0000360,I006211,2,109.0,beverage,Mango Lassi,218.0
ORD0000360,I006214,1,165.0,side_dish,Salan,165.0
ORD0000361,I000307,2,189.0,starter,Chicken Nuggets,378.0
ORD0000361,I000313,3,139.0,beverage,Cold Coffee,417.0
ORD0000361,I000317,2,250.0,starter,Chicken Nuggets,500.0
ORD0000361,I000314,2,164.0,side_dish,Butter Naan,328.0
