item_id,restaurant_id,item_name,category,price,is_veg,is_available,popularity_rank,calories
I000435,R0030,Bhel Puri,snack,490.0,True,True,90,160
I000436,R0030,Kheer,dessert,1070.0,True,True,23,178
I000437,R0030,Garlic Bread (plain),snack,1161.0,True,True,66,609
I000438,R0030,Chicken Biryani,main_course,887.0,False,True,43,103
I000439,R0030,Sweet Lassi,beverage,600.0,True,True,89,432
I000440,R0030,Kulfi,dessert,1189.0,False,False,75,517
I000441,R0031,Coca-Cola,beverage,119.0,False,True,66,214
I000442,R0031,Mango Shake,beverage,150.0,True,True,20,152
I000443,R0031,Veg Sandwich,snack,204.0,True,True,89,181
I000444,R0031,French Fries,snack,381.0,True,True,94,372
I000445,R0031,Veg Wrap,snack,358.0,True,True,85,398
I000446,R0031,Crispy Corn,starter,157.0,False,True,92,459
I000447,R0031,Cheesecake Slice,dessert,294.0,False,True,78,616
I000448,R0031,Ice Cream (Vanilla),dessert,190.0,True,True,81,791
I000449,R0031,Raita,side_dish,231.0,True,True,49,462
I000450,R0031,Veg Seekh Kebab,starter,385.0,False,True,56,172
I000451,R0031,Garlic Naan,side_dish,390.0,True,True,99,370
I000452,R0031,Cheesecake Slice,dessert,192.0,True,True,40,534
I000453,R0031,Fresh Lime Soda,beverage,370.0,True,True,31,347
I000454,R0031,Green Salad,side_dish,131.0,False,True,24,733
I000455,R0031,Steamed Rice,side_dish,237.0,True,True,38,784
I000456,R0032,Sweet Lassi,beverage,500.0,True,True,57,141
I000457,R0032,Chicken Sandwich,snack,344.0,True,True,76,555
I000458,R0032,Chicken Nuggets,starter,515.0,True,False,37,363
I000459,R0032,Pav Bhaji,starter,144.0,False,True,90,850
I000460,R0032,Sprite,beverage,416.0,True,True,92,307
I000461,R0032,Cold Coffee,beverage,357.0,True,True,37,632
I000462,R0032,Pav Bhaji,starter,288.0,True,True,15,868
I000463,R0032,Rose Sharbat,beverage,391.0,True,True,9,507
I000464,R0032,Gulab Jamun,dessert,512.0,False,True,48,587
I000465,R0032,Mutton Biryani,main_course,372.0,False,True,60,595
I000466,R0032,Butter Naan,side_dish,383.0,True,True,61,839
I000467,R0032,Veg Sandwich,snack,531.0,True,True,96,397
I000468,R0032,Raita,side_dish,206.0,True,True,3,217
I000469,R0032,Butter Naan,side_dish,405.0,True,True,37,618
I000470,R0032,Gulab Jamun,dessert,262.0,True,True,82,838
I000471,R0032,Green Salad,side_dish,550.0,True,True,15,546
I000472,R0032,Paneer Butter Masala,main_course,477.0,False,False,89,115
I000473,R0032,Coca-Cola,beverage,568.0,False,True,38,406
I000474,R0033,Cold Coffee,beverage,130.0,False,True,12,111
I000475,R0033,Aloo Tikki,starter,88.0,False,True,80,871
I000476,R0033,Masala Chai,beverage,303.0,False,False,41,585
I000477,R0033,Brownie,dessert,271.0,False,True,90,604
I000478,R0033,Chocolate Mousse,dessert,172.0,True,False,2,165
I000479,R0033,Chicken Pizza,main_course,173.0,True,True,21,714
I000480,R0033,Margherita Pizza,main_course,75.0,False,True,15,767
I000481,R0033,Garlic Naan,side_dish,76.0,False,True,62,806
I000482,R0033,Chocolate Mousse,dessert,207.0,True,True,52,168
I000483,R0033,Fish Tikka,starter,103.0,False,True,61,114
I000484,R0033,Nachos,snack,234.0,False,True,29,649
I000485,R0033,Gulab Jamun,dessert,223.0,True,True,73,765
I000486,R0033,Garlic Bread,side_dish,119.0,True,True,56,745
I000487,R0033,Butter Chicken,main_course,245.0,False,True,56,392
I000488,R0033,Sev Puri,snack,155.0,True,True,78,366
I000489,R0033,Cold Coffee,beverage,187.0,True,True,17,487
I000490,R0033,Watermelon Juice,beverage,268.0,True,True,66,502
I000491,R0033,Samosa (2 pcs),starter,321.0,False,True,58,411
I000492,R0033,Pita Bread,side_dish,114.0,False,True,97,660
I000493,R0034,Buttermilk,beverage,636.0,True,True,99,799
I000494,R0034,Onion Rings,starter,588.0,False,True,20,324
I000495,R0034,Kulfi,dessert,778.0,True,True,68,762
I000496,R0034,Popcorn Chicken,snack,229.0,True,True,94,380
I000497,R0034,Fresh Lime Soda,beverage,379.0,True,True,89,855
I000498,R0034,Fresh Lime Soda,beverage,265.0,True,True,41,297
I000499,R0034,Onion Rings,starter,733.0,True,True,39,653
I000500,R0034,Masala Fries,snack,696.0,True,True,94,496
I000501,R0034,Sev Puri,snack,278.0,True,True,42,704
I000502,R0034,Salan,side_dish,222.0,False,True,44,447
I000503,R0034,Veg Seekh Kebab,starter,496.0,False,True,47,764
I000504,R0034,Chicken Wings,starter,748.0,True,True,72,186
I000505,R0034,Chocolate Mousse,dessert,309.0,True,False,20,550
I000506,R0034,Ice Cream (Vanilla),dessert,665.0,True,True,25,650
I000507,R0034,Cheesecake Slice,dessert,839.0,True,True,4,780
I000508,R0034,Pasta Arrabiata,main_course,477.0,False,True,99,132
I000509,R0034,Mini Burgers,snack,830.0,True,True,93,842
I000510,R0034,Veg Wrap,snack,623.0,True,True,72,178
I000511,R0034,Mini Burgers,snack,480.0,False,True,1,119
I000512,R0035,Chicken Nuggets,starter,129.0,True,True,3,106
I000513,R0035,Margherita Pizza,main_course,122.0,True,True,54,726
I000514,R0035,Coca-Cola,beverage,142.0,True,True,63,612
I000515,R0035,Veg Wrap,snack,108.0,True,False,69,756
I000516,R0035,Mango Shake,beverage,133.0,True,True,10,308
I000517,R0035,Masala Chai,beverage,181.0,True,True,7,175
I000518,R0035,Chocolate Mousse,dessert,281.0,True,False,20,770
I000519,R0035,Gajar Ka Halwa,dessert,282.0,True,True,1,737
I000520,R0035,Watermelon Juice,beverage,197.0,True,True,21,368
I000521,R0035,Mineral Water,beverage,179.0,True,False,82,863
I000522,R0035,Chocolate Mousse,dessert,104.0,True,True,23,712
I000523,R0035,Corn on the Cob,snack,157.0,True,True,75,711
I000524,R0035,Pav Bhaji,starter,188.0,True,True,68,890
I000525,R0035,Garlic Naan,side_dish,221.0,True,True,62,740
I000526,R0035,Laccha Paratha,side_dish,91.0,True,True,1,403
I000527,R0035,Mutton Biryani,main_course,265.0,True,True,22,233
I000528,R0036,Fish Tikka,starter,504.0,False,True,60,575
I000529,R0036,Jeera Rice,side_dish,844.0,True,True,34,135
I000530,R0036,Coca-Cola,beverage,210.0,False,True,44,759
I000531,R0036,Fresh Lime Soda,beverage,473.0,True,True,52,686
I000532,R0036,Kulfi,dessert,575.0,True,True,16,229
I000533,R0036,Chicken Sandwich,snack,208.0,False,True,74,336
I000534,R0036,Sev Puri,snack,419.0,True,True,33,351
I000535,R0036,Masala Fries,snack,745.0,True,True,3,793
I000536,R0036,Halwa,dessert,467.0,False,True,35,479
I000537,R0036,Chicken Tikka,starter,704.0,True,True,80,713
I000538,R0036,Onion Rings,starter,346.0,False,True,24,584
I000539,R0036,Popcorn Chicken,snack,820.0,True,True,94,280
I000540,R0037,Ice Cream (Vanilla),dessert,44.0,True,True,48,692
I000541,R0037,Ice Cream (Chocolate),dessert,156.0,True,True,34,545
I000542,R0037,Pita Bread,side_dish,52.0,True,True,41,458
I000543,R0037,Crispy Corn,starter,106.0,False,True,52,560
I000544,R0037,Veg Biryani,main_course,91.0,True,True,84,815
I000545,R0037,Coca-Cola,beverage,50.0,True,True,17,724
I000546,R0037,Fruit Custard,dessert,94.0,False,True,11,367
I000547,R0037,Laccha Paratha,side_dish,41.0,True,True,49,203
I000548,R0037,Masala Fries,snack,79.0,False,True,29,866
I000549,R0037,Egg Curry,main_course,105.0,True,True,39,887
I000550,R0037,Corn on the Cob,snack,138.0,True,True,60,826
I000551,R0038,Halwa,dessert,162.0,True,True,90,866
I000552,R0038,Fish Tikka,starter,318.0,False,True,18,495
I000553,R0038,Gulab Jamun,dessert,230.0,True,True,85,328
I000554,R0038,Paneer Butter Masala,main_course,230.0,True,True,17,366
I000555,R0038,Pav Bhaji,starter,347.0,True,True,71,136
I000556,R0038,Masala Chai,beverage,492.0,False,False,47,890
I000557,R0038,Chicken Nuggets,starter,536.0,False,True,98,305
I000558,R0038,Coca-Cola,beverage,203.0,False,True,49,672
I000559,R0038,Raita,side_dish,424.0,False,True,73,104
I000560,R0038,Coca-Cola,beverage,163.0,True,True,22,624
I000561,R0038,Margherita Pizza,main_course,219.0,True,True,80,372
I000562,R0038,Gulab Jamun,dessert,530.0,True,True,9,259
I000563,R0038,Chocolate Mousse,dessert,369.0,False,True,30,499
I000564,R0038,Raita,side_dish,199.0,False,True,56,520
I000565,R0039,Gulab Jamun,dessert,328.0,True,False,66,330
I000566,R0039,Chicken Wings,starter,413.0,True,True,20,532
I000567,R0039,Fresh Lime Soda,beverage,473.0,True,True,26,502
I000568,R0039,Green Salad,side_dish,501.0,True,True,14,556
I000569,R0039,Hakka Noodles,main_course,209.0,False,True,39,259
I000570,R0039,Papad,side_dish,344.0,True,True,60,142
I000571,R0039,Chocolate Mousse,dessert,472.0,True,True,81,262
I000572,R0039,Samosa (2 pcs),starter,373.0,True,True,20,127
I000573,R0040,Steamed Rice,side_dish,156.0,True,True,54,728
I000574,R0040,French Fries,snack,148.0,True,True,62,642
I000575,R0040,Pita Bread,side_dish,41.0,True,True,20,165
I000576,R0040,Pav Bhaji,starter,170.0,True,True,51,327
I000577,R0040,Garlic Bread (plain),snack,173.0,True,True,11,730
I000578,R0040,Masala Fries,snack,137.0,True,True,96,210
I000579,R0040,Jeera Rice,side_dish,92.0,True,True,80,781
I000580,R0040,Chicken Nuggets,starter,108.0,True,True,24,274
I000581,R0040,Watermelon Juice,beverage,79.0,True,True,38,594
I000582,R0040,Paneer Butter Masala,main_course,137.0,True,True,62,172
I000583,R0041,Green Salad,side_dish,733.0,False,False,32,455
I000584,R0041,Ice Cream (Chocolate),dessert,790.0,True,False,30,169
I000585,R0041,Sweet Lassi,beverage,1114.0,True,True,13,736
I000586,R0041,Gajar Ka Halwa,dessert,829.0,True,True,57,143
I000587,R0041,Cheesecake Slice,dessert,387.0,True,True,66,356
I000588,R0041,Egg Curry,main_course,326.0,False,True,94,479
I000589,R0041,Veg Biryani,main_course,1082.0,False,True,89,301
I000590,R0041,Veg Sandwich,snack,1086.0,True,True,86,479
I000591,R0041,Butter Chicken,main_course,598.0,True,True,2,766
I000592,R0041,Fried Rice,main_course,668.0,False,True,48,758
I000593,R0042,Jeera Rice,side_dish,307.0,True,False,75,597
I000594,R0042,Rajma Chawal,main_course,182.0,True,True,79,662
I000595,R0042,Cheesecake Slice,dessert,475.0,False,True,51,884
I000596,R0042,Kheer,dessert,320.0,True,True,75,324
I000597,R0042,Mango Lassi,beverage,398.0,False,False,48,836
I000598,R0042,Coleslaw,side_dish,639.0,True,True,10,796
I000599,R0042,Sev Puri,snack,561.0,False,True,68,695
I000600,R0042,Brownie,dessert,442.0,True,True,43,506
I000601,R0042,Fruit Custard,dessert,315.0,False,True,24,456
I000602,R0042,Crispy Corn,starter,239.0,True,False,88,271
I000603,R0042,Coca-Cola,beverage,570.0,False,False,17,357
I000604,R0042,Butter Naan,side_dish,316.0,False,True,2,427
I000605,R0042,Gulab Jamun,dessert,158.0,False,True,9,638
I000606,R0042,Mango Lassi,beverage,234.0,True,True,3,603
I000607,R0042,Watermelon Juice,beverage,293.0,True,False,30,374
I000608,R0042,Masala Fries,snack,333.0,True,True,66,605
I000609,R0043,Corn on the Cob,snack,241.0,False,True,18,254
I000610,R0043,Bhel Puri,snack,291.0,False,True,57,393
I000611,R0043,Mango Shake,beverage,219.0,True,True,77,730
I000612,R0043,Chicken Biryani,main_course,312.0,True,True,24,326
I000613,R0043,Chicken Biryani,main_course,149.0,True,True,42,390
I000614,R0043,Gulab Jamun,dessert,325.0,True,True,76,128
I000615,R0043,Mango Lassi,beverage,155.0,True,True,61,323
I000616,R0043,Veg Biryani,main_course,222.0,True,True,83,756
I000617,R0043,Onion Rings,starter,126.0,True,True,66,557
I000618,R0043,Onion Rings,starter,117.0,False,True,52,637
I000619,R0043,Garlic Bread (plain),snack,199.0,True,True,21,844
I000620,R0043,Veg Seekh Kebab,starter,171.0,True,True,42,771
I000621,R0043,Jeera Rice,side_dish,255.0,True,True,13,814
I000622,R0043,Fish Curry,main_course,143.0,True,True,3,538
I000623,R0043,Aloo Tikki,starter,175.0,False,True,99,520
I000624,R0043,Pasta Arrabiata,main_course,80.0,True,True,9,737
I000625,R0043,Chicken Nuggets,starter,184.0,True,False,94,802
I000626,R0043,Sweet Lassi,beverage,200.0,True,True,23,873
I000627,R0044,Laccha Paratha,side_dish,200.0,True,True,98,718
I000628,R0044,Steamed Rice,side_dish,200.0,True,True,32,767
I000629,R0044,Paneer Butter Masala,main_course,149.0,True,True,44,457
I000630,R0044,Laccha Paratha,side_dish,113.0,True,True,72,662
I000631,R0044,Salan,side_dish,54.0,True,True,21,242
I000632,R0044,Bhel Puri,snack,74.0,True,True,1,563
I000633,R0044,Rose Sharbat,beverage,176.0,True,True,58,225
I000634,R0044,Green Salad,side_dish,101.0,False,True,95,368
I000635,R0044,Pita Bread,side_dish,51.0,False,True,5,188
I000636,R0044,Mini Burgers,snack,141.0,True,True,34,672
I000637,R0044,Crispy Corn,starter,93.0,True,True,44,338
I000638,R0045,Onion Rings,starter,174.0,True,True,63,156
I000639,R0045,Jeera Rice,side_dish,403.0,False,True,82,752
I000640,R0045,Coleslaw,side_dish,470.0,False,True,46,176
I000641,R0045,Chicken Biryani,main_course,334.0,True,False,92,367
I000642,R0045,Sprite,beverage,270.0,True,True,99,260
I000643,R0045,Mini Burgers,snack,299.0,False,True,46,439
I000644,R0045,Veg Wrap,snack,392.0,False,True,32,135
I000645,R0045,Chicken Pizza,main_course,210.0,False,True,48,118
I000646,R0045,Sev Puri,snack,238.0,True,True,5,723
I000647,R0045,Masala Dosa,main_course,221.0,False,True,70,302
I000648,R0045,Garlic Bread,side_dish,204.0,False,True,48,212
I000649,R0045,Chole Bhature,main_course,363.0,False,True,61,376
I000650,R0045,Samosa (2 pcs),starter,353.0,True,True,45,430
I000651,R0045,Pav Bhaji,starter,240.0,True,True,67,607
I000652,R0045,Rose Sharbat,beverage,335.0,True,True,55,816
I000653,R0045,Mango Lassi,beverage,435.0,True,True,77,772
I000654,R0045,Mango Lassi,beverage,306.0,True,True,17,478
I000655,R0045,Chocolate Mousse,dessert,467.0,False,True,78,709
I000656,R0045,Kheer,dessert,367.0,True,True,57,718
I000657,R0046,Ice Cream (Vanilla),dessert,447.0,True,True,73,176
I000658,R0046,Salan,side_dish,370.0,False,True,42,523
I000659,R0046,Green Salad,side_dish,346.0,True,True,14,429
I000660,R0046,Butter Chicken,main_course,851.0,False,False,87,537
I000661,R0046,Sweet Lassi,beverage,735.0,True,True,86,716
I000662,R0046,Fish Tikka,starter,555.0,True,True,78,703
I000663,R0046,Fish Tikka,starter,635.0,False,True,83,196
I000664,R0046,Chicken Tikka,starter,1158.0,True,True,57,174
I000665,R0046,Gajar Ka Halwa,dessert,1226.0,True,True,42,245
I000666,R0046,Gajar Ka Halwa,dessert,517.0,False,True,63,212
I000667,R0046,Raita,side_dish,773.0,True,True,14,294
I000668,R0046,Sweet Lassi,beverage,681.0,False,True,99,169
I000669,R0046,Fried Rice,main_course,478.0,True,True,59,870
I000670,R0046,Coleslaw,side_dish,676.0,True,True,37,856
I000671,R0046,Gajar Ka Halwa,dessert,941.0,False,True,97,213
I000672,R0046,Margherita Pizza,main_course,1149.0,False,False,54,768
I000673,R0046,Garlic Bread,side_dish,1094.0,True,True,32,766
I000674,R0047,Mango Shake,beverage,396.0,True,True,30,320
I000675,R0047,Sev Puri,snack,109.0,True,True,22,514
I000676,R0047,Salan,side_dish,192.0,True,True,9,481
I000677,R0047,Chicken Biryani,main_course,184.0,True,True,41,724
I000678,R0047,Onion Rings,starter,415.0,True,True,42,132
I000679,R0047,Butter Naan,side_dish,239.0,True,True,52,617
I000680,R0047,Gulab Jamun,dessert,149.0,True,False,35,198
I000681,R0047,Ice Cream (Vanilla),dessert,184.0,True,True,35,402
I000682,R0047,Jeera Rice,side_dish,342.0,True,True,40,738
I000683,R0047,Chocolate Mousse,dessert,304.0,False,True,96,378
I000684,R0048,Popcorn Chicken,snack,109.0,False,True,21,358
I000685,R0048,Paneer Tikka,starter,109.0,False,True,20,798
I000686,R0048,Brownie,dessert,202.0,True,True,25,727
I000687,R0048,Sweet Lassi,beverage,167.0,False,True,29,682
I000688,R0048,Chole Bhature,main_course,73.0,False,True,59,540
I000689,R0048,Margherita Pizza,main_course,160.0,False,True,71,806
I000690,R0048,Fish Curry,main_course,210.0,False,True,18,303
I000691,R0048,Masala Chai,beverage,124.0,True,True,29,206
I000692,R0048,Mango Shake,beverage,217.0,True,True,87,627
I000693,R0048,Hakka Noodles,main_course,113.0,False,True,28,748
I000694,R0049,Mutton Biryani,main_course,411.0,True,True,58,480
I000695,R0049,Steamed Rice,side_dish,193.0,True,True,8,257
I000696,R0049,Garlic Bread (plain),snack,419.0,True,True,39,421
I000697,R0049,Masala Fries,snack,402.0,True,True,33,374
I000698,R0049,Ice Cream (Chocolate),dessert,199.0,True,True,97,104
I000699,R0049,Watermelon Juice,beverage,341.0,True,True,32,129
I000700,R0049,Pita Bread,side_dish,329.0,False,True,88,487
I000701,R0049,Kulfi,dessert,396.0,False,True,16,865
I000702,R0049,Corn on the Cob,snack,404.0,False,True,13,608
I000703,R0049,Chole Bhature,main_course,493.0,True,True,64,472
I000704,R0049,Papad,side_dish,256.0,True,True,38,220
I000705,R0049,Kulfi,dessert,442.0,True,True,61,353
I000706,R0049,Chicken Pizza,main_course,290.0,True,True,36,273
I000707,R0049,Chicken Sandwich,snack,120.0,True,False,21,703
I000708,R0049,Bhel Puri,snack,310.0,True,True,77,587
I000709,R0049,Jeera Rice,side_dish,357.0,True,True,37,160
I000710,R0049,Cheesecake Slice,dessert,496.0,False,True,67,739
I000711,R0049,Sev Puri,snack,382.0,True,True,44,472
I000712,R0049,Samosa (2 pcs),starter,292.0,True,True,35,430
I000713,R0050,Veg Biryani,main_course,80.0,False,True,38,405
I000714,R0050,Fruit Custard,dessert,96.0,True,True,65,717
I000715,R0050,Mini Burgers,snack,81.0,False,True,72,143
I000716,R0050,Kheer,dessert,153.0,True,False,36,176
I000717,R0050,Nachos,snack,229.0,False,True,36,124
I000718,R0050,Gajar Ka Halwa,dessert,162.0,True,True,37,228
I000719,R0050,Chicken Nuggets,starter,141.0,False,True,48,831
I000720,R0050,Watermelon Juice,beverage,201.0,True,True,6,563
I000721,R0050,Ice Cream (Vanilla),dessert,233.0,True,True,5,136
I000722,R0050,Chicken Nuggets,starter,106.0,True,True,99,779
I000723,R0050,Veg Spring Rolls,starter,262.0,False,True,71,797
I000724,R0050,Coca-Cola,beverage,212.0,True,True,60,148
I000725,R0050,Buttermilk,beverage,201.0,True,True,23,150
I000726,R0051,Raita,side_dish,271.0,True,True,5,417
I000727,R0051,Gajar Ka Halwa,dessert,335.0,False,True,3,438
I000728,R0051,Sweet Lassi,beverage,99.0,True,True,74,728
I000729,R0051,Raita,side_dish,138.0,True,True,35,837
I000730,R0051,Sprite,beverage,232.0,False,True,34,422
I000731,R0051,Garlic Bread (plain),snack,285.0,True,True,81,778
I000732,R0051,Chicken Tikka,starter,230.0,True,True,5,296
I000733,R0051,Mini Burgers,snack,257.0,True,True,57,203
I000734,R0052,Masala Dosa,main_course,171.0,True,True,39,341
I000735,R0052,Crispy Corn,starter,114.0,True,True,50,816
I000736,R0052,Sweet Lassi,beverage,127.0,True,False,43,266
I000737,R0052,Popcorn Chicken,snack,62.0,True,True,37,115
I000738,R0052,Watermelon Juice,beverage,166.0,True,True,27,722
I000739,R0052,Chicken Pizza,main_course,186.0,True,True,32,366
I000740,R0052,Chole Bhature,main_course,100.0,True,True,15,542
I000741,R0052,Masala Chai,beverage,134.0,True,True,60,679
I000742,R0052,Pav Bhaji,starter,82.0,True,True,87,814
I000743,R0052,Fruit Custard,dessert,184.0,True,True,39,731
I000744,R0053,Chicken Tikka,starter,201.0,True,True,86,576
I000745,R0053,Fruit Custard,dessert,327.0,True,True,42,259
I000746,R0053,Chicken Sandwich,snack,420.0,True,True,45,442
I000747,R0053,Butter Naan,side_dish,160.0,True,True,22,442
I000748,R0053,Popcorn Chicken,snack,142.0,True,True,40,459
I000749,R0053,Sev Puri,snack,177.0,False,False,17,457
I000750,R0053,Paneer Tikka,starter,359.0,False,True,37,418
I000751,R0053,Chocolate Mousse,dessert,443.0,True,True,93,646
I000752,R0054,Sprite,beverage,589.0,True,True,63,335
I000753,R0054,Cheesecake Slice,dessert,624.0,True,True,40,756
I000754,R0054,Buttermilk,beverage,622.0,True,True,32,354
I000755,R0054,Cheesecake Slice,dessert,502.0,True,True,82,852
I000756,R0054,Kheer,dessert,553.0,True,False,62,291
I000757,R0054,Cold Coffee,beverage,143.0,True,True,2,734
I000758,R0054,Popcorn Chicken,snack,353.0,True,True,88,113
I000759,R0054,Chicken Wings,starter,590.0,True,True,70,253
I000760,R0054,Chicken Tikka,starter,582.0,True,True,74,895
I000761,R0054,Coca-Cola,beverage,365.0,True,True,10,743
I000762,R0054,Crispy Corn,starter,270.0,True,True,6,829
I000763,R0054,Chicken Nuggets,starter,268.0,True,True,16,649
I000764,R0054,Kheer,dessert,476.0,True,False,83,533
I000765,R0054,Raita,side_dish,497.0,True,True,12,681
